Commentaire,Séance,Module,Polarité,Attitude,Attente,Présentation,Contenu,Design,Général,Communication,Structure,Anxiété,Colère,Ennui,Joie,Mécontentement,Confusion,Utilité,Intrinsèque,Accomplissement,Cout,Satisfaction,Gratitude,Sentiment,Aspect,Niveau
Très bonne communication entre le prof et les étudiants,13/01/2021,TICO,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,J,C,1CS
C'est un cours qui n'est pas très chargé donc on a le temps d'assimiler toutes les notions durant la séance,13/01/2021,TICO,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,S,1CS
Le cours contient plusieurs notions théoriques très importante dans le monde professionnel,13/01/2021,TICO,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,D,1CS
Bien structuré et contient l'essentiel,13/01/2021,TICO,P,NE,NE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CS
Le cours contient des schémas d'illustration avec un peu de texte et une couleur verte des slides qu'est bonne,13/01/2021,TICO,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CS
Le prof de cours clarifie bien les choses avec des exemples de son expérience et répond au questions des étudiants d'une façon claire et directe,13/01/2021,TICO,P,A,NE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,J,Pr,1CS
La qualité de cours est bonne même les notions élaboré pendant le cours sont intéressants,13/01/2021,TICO,P,NE,NE,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,S,1CS
la manière de présentation est efficace et claire,04/01/2021,PDC,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,D,1CS
la structure est logique,04/01/2021,PDC,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,A,G,1CS
Il y avait pas de couleurs :)) ça n'affecte pas le déroulement de la séance mais colorer les points important me servira à distinguer et même à me rappeler des points lorsque je révise,04/01/2021,PDC,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Pr,1CS
je trouve ce module difficile surtout à distance ça me stresse un peu et j'aurais aimé avoir des corrigés type des exercices pour comparer,20/01/2021,PDC,N,NE,N,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,M,C,1CS
la présentation du cours est méthodique.,04/01/2021,PDC,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,S,1CS
cela pourrait être mieux si le cours comportait plus d'exemples.,04/01/2021,PDC,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,D,1CS
le cours est très bien structuré .,04/01/2021,PDC,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CS
il y a un équilibre entre le texte et le schéma permettant une assimilation claire.,04/01/2021,PDC,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,Pr,1CS
la méthode de dialogue est la meilleure pour moi j'ai trop aimé le prof,04/01/2021,PDC,P,A,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,J,D,1CS
le prof allait trop vite en td,04/01/2021,ALG1,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,G,1CP
"le prof écrit sur le pc , c'est la meilleure méthode ",04/01/2021,ALG1,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,C,1CP
le seul problème c'est que le prof travail d'une manière très rapide je me perds des fois,04/01/2021,ALG1,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,C,CO,1CP
"Contenu pas clair, dommage",04/01/2021,ELECT,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,CO,1CP
je ne pouvais pas interrompre l'enseignante dans les points que je n'ai pas compris et ça m'énerve,04/01/2021,ELECT,N,NE,N,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,C,G,1CP
je n'ai pas pu poser mes question par microphone à cause de la connexion et ça m'a rendu angoissée,04/01/2021,ELECT,N,NE,NE,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,A,Pr,1CP
"je n'ai rien compris , on avance trop vite sans bien expliquer chaque point, et la même chose dans les séances précédentes c'est énervant",04/01/2021,ELECT,N,NE,N,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,M,Pr,1CP
"La prof ne nous entendait pas, elle a fini la dernière partie du chapitre et a fait quatre exercices en une heure, personne ne pourrait suivre on était tous perdus et stressés à cause d'elle et elle s'en foutait",04/01/2021,ELECT,N,H,NE,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,M,S,1CP
"Je sais lire toute seule j'ai besoin d'explications et de plus d'exemples , et comme la prof n'entendez rien elle a cru que tout le monde a compris et passe au slides suivants ....",04/01/2021,ELECT,N,H,NE,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,E,D,1CP
"Cours mal organisé ,",04/01/2021,ELECT,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,C,CO,1CP
pas d'animations ni de couleurs et surtout dans un tel module on en a besoin et comme ça il est juste ennuyant.,04/01/2021,ELECT,N,NE,NE,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,M,G,1CP
"y'avais pas d'interaction du tout, la prof n'entendez rien les étudiants n'ont pas arrêté de parler puisqu'elle entendait rien et ça m'a agacé ",04/01/2021,ELECT,N,NE,NE,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,M,Pr,1CP
"La prof va trop vite c vrai qu'on a seulement deux heures par semaine mais elle s'absente et puis fait tout en une heure, je suis perdu et j'arrive pas a me rattrapper,vraiment déçue d'elle 
",02/02/2021,ELECT,N,H,N,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,J,C,1CP
elle avance très vite,04/01/2021,ELECT,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Pr,1CP
Le contenu de ce cours est très important,04/01/2021,ELECT,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,M,CO,1CP
le cours est résumé  donc c'est très difficile de comprendre d'où les résultats sont venu,04/01/2021,ELECT,N,NE,N,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,M,G,1CP
parfois les questions organisés après plusieurs points,04/01/2021,ELECT,NE,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,M,Pr,1CP
Difficile à comprendre directement vu les problème de connexion d'internet,04/01/2021,ELECT,N,NE,N,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,M,C,1CP
j'ai pas aimé la façon de  la présentation surtout avec son rythme rapide d'explication,04/01/2021,ELECT,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,D,1CP
cela pourrait être mieux si le cours contient juste l'essentiel,04/01/2021,ELECT,N,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,CO,1CP
le côté design est bien,04/01/2021,ELECT,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,Pr,1CP
l'enseignant nous entend pas  donc on est obligé d'utiliser le chat qui prend vraiment le temps,04/01/2021,ELECT,N,NE,NE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,M,C,1CP
je n'aime pas la présentation du cours. je crois elle est compliquée,04/01/2021,ARCH1,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,S,1CP
cela pourrait être mieux s'il écrit la solution,04/01/2021,ARCH1,N,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,G,1CP
pas du tout il a fait une série td dans le cours ce qui le rend mal organisé,04/01/2021,ARCH1,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,J,Pr,1CP
la plupart de temps je n'arrive pas a comprendre c'est stressant quand même,10/02/2021,ARCH1,N,NE,N,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,J,C,1CP
J'aime bien la présentation de TD,04/01/2021,ARCH1,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,S,1CP
le contenue est très claire,04/01/2021,ARCH1,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,D,1CP
j'aime ce TD il est bien structuré,04/01/2021,ARCH1,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
elle écrit de façon claire,04/01/2021,ARCH1,P,NE,NE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
elle nous donne la possibilité de  participer et poser nos questions j'adore,04/01/2021,ARCH1,P,A,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,J,S,1CP
"elle explique tout j'aime bien les séance de ce cours, je me sens tout le temps à l'aise ",04/01/2021,ARCH1,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
le cours est bien structuré,04/01/2021,ARCH1,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
Très bonne communication entre le prof et les étudiants,04/01/2021,ARCH1,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,M,Pr,1CP
j'ai aimé le cours,04/01/2021,ARCH1,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,Pr,1CP
elle explique très vite,04/01/2021,ARCH1,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Pr,1CP
la présentation etait parfaite,04/01/2021,ARCH1,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,C,1CP
il y avait des coupures je n'ai pas pu suivre,04/01/2021,ARCH1,N,NE,N,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,J,S,1CP
Le contenu de cours est chargée par rapport à la durée,04/01/2021,ARCH1,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,G,1CP
Le cours est bien organisé,04/01/2021,ARCH1,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,Pr,1CP
J'apprends pas toujours ce que je voulais vraiment juste des petites idées,04/01/2021,ARCH1,N,NE,N,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,C,1CP
très bien passé,04/01/2021,ARCH1,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,S,1CP
trés trés important,04/01/2021,ARCH1,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,A,Pr,1CP
travail bien organisé,04/01/2021,ARCH1,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
la façon avec laquelle le prof expliquait m'a perturbé avec mes respects,04/01/2021,ARCH1,N,NE,NE,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,A,Pr,1CP
questions/réponses durant le cours pour moi c'est la bonne solution j'adore,04/01/2021,ARCH1,P,NE,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,J,Pr,1CP
la méthode qu'utilise le prof pour expliquer (écrire à main levée) m'a un peu perturbé et stressé,04/01/2021,ARCH1,N,NE,NE,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,J,S,1CP
la présentation est cool,04/01/2021,BW,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,D,1CP
c'est très organisé,04/01/2021,BW,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
beaucoup de texte mais je pense que c'est l'essentiel de l'essentiel,04/01/2021,BW,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,G,1CP
la méthode fait par le prof est géniale,04/01/2021,BW,P,A,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,M,Pr,1CP
2h de cours était très lourde pour moi j'avais mal aux yeux,04/01/2021,BW,N,NE,NE,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,J,C,1CP
Le cours est présenté un peu rapidement.,04/01/2021,BW,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,S,1CP
Ce cours contient pas mal d'informations importantes et très utiles pour un informaticien.,04/01/2021,BW,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,D,1CP
Le cours et très bien structuré du côté pédagogique.,11/02/2021,BW,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Il y a un équilibre entre les textes et les couleurs.,11/02/2021,BW,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NE,G,1CP
J'aime bien la méthode du dialogue qui est toujours adoptée dans ce cours.,11/02/2021,BW,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,M,Pr,1CP
Je trouve que la pratique après le cours joue un rôle très important dans la construction des connaissances de ce module.,11/02/2021,BW,NE,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,C,1CP
l'enseignante travaille trop vite,13/02/2021,BW,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,F,G,1CP
très intéressant,13/02/2021,BW,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,G,1CP
"Je n'arrivais pas à faire le TP avec vous, je me sens perdu",13/02/2021,BW,N,NE,N,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,J,Pr,1CP
"j'ai bénéficié de ce cours, il est très intéressant ",13/02/2021,BW,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,S,1CP
c'était génial,11/02/2021,ALSDS,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,J,CO,1CP
très structuré et bien organisé,11/02/2021,ALSDS,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,Pr,1CP
"la méthode faite par l'enseignant est géniale , avec une très bonne communication",11/02/2021,ALSDS,P,A,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,M,S,1CP
Le prof prend beaucoup de temps pour faire un peu d'exercices. J'aime pas vraiment sa méthode,11/02/2021,ALSDS,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,CO,1CP
"Mal organisé, des fois on prépare des exercices et le profs ne les traitent pas ",11/02/2021,ALSDS,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,NE,G,1CP
"Un peu de communication entre prof et étudiants, c'est frustrant",11/02/2021,ALSDS,N,NE,NE,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,J,Pr,1CP
L'essentiel que c'est de comprendre,11/02/2021,ALSDS,NE,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,C,1CP
J'aime bien la présentation de ce cours,11/02/2021,SYST1,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,S,1CP
Le contenu de ce cours est très important,11/02/2021,SYST1,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,J,CO,1CP
j’aime vraiment ce cours il est bien structuré et dans un ordre très logique,11/02/2021,SYST1,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,J,G,1CP
j'aime la méthode de dialogue faite par l'enseignant,11/02/2021,SYST1,P,A,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,J,Pr,1CP
C'est incroyable la quantité de connaissances que j'ai acquises aujourd’hui,11/02/2021,SYST1,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,C,1CP
Oui je suis satisfait avec la méthode de l'enseignement j'ai aimé,27/01/2021,ARCH1,P,A,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,S,1CP
" des nouvelles notions sont abordées, j'aime bien",27/01/2021,ARCH1,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
"le cours de cette séance est organisé, j'aime bien",27/01/2021,ARCH1,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,E,D,1CP
On se communique bien avec l'enseignant aucun problème avec ça il est trop gentil avec nous,27/01/2021,ARCH1,P,A,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,A,G,1CP
"Pas vraiment, c'est ennuyant car  les pages du cours ne sont pas bien animées et colorées ",27/01/2021,ARCH1,N,NE,NE,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,J,Pr,1CP
c'est fatiguant et stressant  de travailler chaque jour sur ce module á distance,27/01/2021,ARCH1,N,NE,NE,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,J,C,1CP
"La présentation était bien , la prof écrivait sur un tableau blanc étapes par étape ce qui a aidé à mieux suivre et comprendre",27/01/2021,ARCH1,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,S,1CP
Les exercices et la méthode de simplification sont très bien expliqués donc il faut suivre dès le début pour bien avancer,27/01/2021,ARCH1,P,NE,NE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Très bonne structure,27/01/2021,ARCH1,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
Très bonne interaction,27/01/2021,ARCH1,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,F,Pr,1CP
Le TD de cette semaine s'est très bien passé,27/01/2021,ARCH1,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,C,1CP
"Le prof nous lit ce qui est écrit sur powerpoint ou word  je me trouve perdu,  je préfère qu'il utilise l'application white board ou tableau blanc pour écrire ses exemples ",27/01/2021,ARCH1,N,NE,N,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,M,S,1CP
Le contenu du cours de cette séance est vraiment important,27/01/2021,ARCH1,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,J,D,1CP
"je suis pas satisfait par la structure, j'aimerai avoir plus d'exemples pour mieux comprendre ",27/01/2021,ARCH1,N,NE,NE,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,M,CO,1CP
"Côté design , y'a pas mal de couleurs, de tableaux .. donc c'est suffisant",27/01/2021,ARCH1,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,G,1CP
j'aime pas la méthode de communication car parfois on sent que l'élève n'as pas encore compris et le prof le dit ok il s'en fout vraiment de nous,27/01/2021,ARCH1,N,H,NE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Pr,1CP
J'aimerai bien que le prof d'archi change sa méthode en ligne pour la prochaine séance,27/01/2021,ARCH1,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,C,1CP
bien présenté j'adore la méthode du prof,27/01/2021,ARCH1,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,S,1CP
contenu important et complet,27/01/2021,ARCH1,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,J,D,1CP
design simple et beau,27/01/2021,ARCH1,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
"Très bonne communication entre nous tous, le prof me motive vraiment d'assister ",27/01/2021,ARCH1,P,A,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,C,Pr,1CP
je me sens à l'aise dans ce cours comme si on le fait en présentiel,27/01/2021,ARCH1,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,C,1CP
"il a sauté plusieurs points importants, son but était juste de finir et ça m'énerve ",27/01/2021,ARCH1,N,H,NE,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,J,S,1CP
le contenu de cette séance est important,27/01/2021,ARCH1,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,J,D,1CP
il est structuré et organisé,27/01/2021,ARCH1,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,A,CO,1CP
cette séance contient des illustrations et des explications,27/01/2021,ARCH1,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C,G,1CP
"On peut pas parler juste deux fois en séance pour poser nos questions, j'aime pas vraiment la méthode de communication adapté par ce prof et ça me stresse ",27/01/2021,ARCH1,N,NE,NE,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,M,Pr,1CP
"je termine la séance avec plusieurs choses pas vraiment claires, le prof m'énerve vraiment son seul but et de terminer le programme  ",27/01/2021,ARCH1,N,H,NE,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,J,C,1CP
le temps de la séance est limité et l'enseignante était obligé d'aller trop vite,26/01/2021,BW,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,S,1CP
le cours est important et complet,26/01/2021,BW,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,J,D,1CP
le cours était cohérent,26/01/2021,BW,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,CO,1CP
"bien , il y avait des dessins et des explications j'aime bien",26/01/2021,BW,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,Pr,1CP
"le temps est limité, on ne pouvait pas poser plusieurs questions ni communiquer entre nous pour rendre la séance plus active dommage",26/01/2021,BW,N,NE,NE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,J,C,1CP
la séance est parfaite j'adore le prof,24/01/2021,ALSDS,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,S,1CP
"le contenu est intéressant, et compréhensible",24/01/2021,ALSDS,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,D,1CP
le cours était bien structuré,24/01/2021,ALSDS,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
design parfait rien à dire !,24/01/2021,ALSDS,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
"excellente communication, on pouvait poser nos questions à n'importe quel moment et intervenir aussi j'adore  cette méthode",24/01/2021,ALSDS,P,A,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,J,Pr,1CP
J'aime bien le cours de cette séance j'étais à l'aise,24/01/2021,ALSDS,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,C,1CP
présentation  bien passée j'admire vraiment la méthode du prof et sa façon de parler,27/01/2021,ALSDS,P,A,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,S,1CP
Le contenu était intéressant,27/02/2021,ALSDS,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,M,D,1CP
Très bonne structure pour ce cours,27/01/2021,ALSDS,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
"Pas trop de couleurs , le prof écrit son analyse sur un fichier word et c'est tout",27/01/2021,ALSDS,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,G,1CP
Très bonne interaction entre les étudiants et le prof,27/01/2021,ALSDS,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,J,Pr,1CP
"En général, une séance d'une heure ou une heure et demi n'est pas suffisante pour avoir plus d'explication ou plus d'exemples mais en gros c'était bien passé",27/01/2021,ALSDS,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,C,1CP
"J'aime l'inter réaction entre le prof et nous surtout qu'on peut poser des questions par chat et il répond dès qu'il les voit, j'adore vraiment ce prof",27/01/2021,ALSDS,P,A,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,J,S,1CP
Contenu complet avec trop d'exercices j'aime bien,27/01/2021,ALSDS,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,D,1CP
Le cours est organisé,27/01/2021,ALSDS,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,CO,1CP
Rien à dire sur le design puisque les cours sont très attractifs et bien organisés,27/01/2021,ALSDS,P,NE,NE,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
Je n'aime pas quand le prof demande à être écouté jusqu'à la fin car parfois la question est sur une partie de ses paroles et donc nécessite une réponse direct.,27/01/2021,ALSDS,N,NE,NE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Pr,1CP
J'apprécie vraiment cette séance,27/01/2021,ALSDS,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,C,1CP
Je l'aime ! sa façon de présenter et expliquer tout est parfait,31/01/2021,ANAL1,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,S,1CP
"contenu très explicite, j'ai bien compris",31/01/2021,ANAL1,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,D,1CP
séance structurée et cohérente,31/01/2021,ANAL1,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
le design est bien,31/01/2021,ANAL1,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
communication parfaite j'adore vraiment cette séance,31/01/2021,ANAL1,P,NE,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,J,Pr,1CP
J'ai adoré cette séance j'ai bien compris et suivi avec le prof,31/01/2021,ANAL1,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,C,1CP
Le td est bien présenté,16/01/2020,TICO,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,S,2CS
Le contenu du TD est enrichissant en terme de culture d'entreprise,17/01/2020,TICO,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,D,2CS
Assez structuré,18/01/2020,TICO,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,2CS
Il contient des schémas explicatifs,19/01/2020,TICO,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,2CS
assez bonne communication entre le prof et les étudiants ça rend le cours actif,20/01/2020,TICO,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,M,Pr,2CS
